Date,IEF,SHY,TIP,TLT,HYG,LQD,AGG,BND,EMB,MUB,PFF,^GSPC,UDN,EURUSD=X,^VIX,CL=F,^IRX,^FVX,^TNX,^TYX
2002-09-12,84.80000305175781,81.4800033569336,,87.4800033569336,,106.19999694824219,,,,,,909.4500122070312,,,36.2400016784668,29.780000686645508,1.6469999551773071,3.1080000400543213,4.044000148773193,4.872000217437744
2002-09-13,85.37999725341797,81.55000305175781,,88.33000183105469,,106.80000305175781,,,,,,886.9099731445312,,,38.220001220703125,29.25,1.6469999551773071,3.002000093460083,3.938999891281128,4.797999858856201
2002-09-16,85.70999908447266,81.61000061035156,,89.19999694824219,,107.58999633789062,,,,,,889.8099975585938,,,37.34000015258789,29.600000381469727,1.6519999504089355,3.0,3.930999994277954,4.7870001792907715
2002-09-17,85.4000015258789,81.5199966430664,,88.63999938964844,,107.25,,,,,,891.0999755859375,,,35.869998931884766,28.799999237060547,1.6670000553131104,3.055999994277954,3.9670000076293945,4.800000190734863
2002-09-18,85.91999816894531,81.63999938964844,,89.16000366210938,,107.4000015258789,,,,,,873.52001953125,,,38.68000030517578,29.399999618530273,1.6469999551773071,2.882999897003174,3.815999984741211,4.732999801635742
2002-09-19,86.41999816894531,81.76000213623047,,89.69999694824219,,107.4000015258789,,,,,,869.4600219726562,,,39.91999816894531,29.549999237060547,1.6369999647140503,2.871000051498413,3.805999994277954,4.732999801635742
2002-09-20,86.30000305175781,81.73999786376953,,89.44999694824219,,107.0999984741211,,,,,,843.3200073242188,,,39.93000030517578,29.899999618530273,1.6169999837875366,2.8889999389648438,3.8239998817443848,4.751999855041504
2002-09-23,86.87999725341797,81.81999969482422,,90.0,,107.5,,,,,,845.3900146484375,,,40.779998779296875,30.200000762939453,1.6119999885559082,2.7750000953674316,3.7330000400543213,4.710000038146973
2002-09-24,87.05999755859375,81.87000274658203,,90.30000305175781,,106.9000015258789,,,,,,833.7000122070312,,,40.95000076293945,30.729999542236328,1.6019999980926514,2.7049999237060547,3.6549999713897705,4.670000076293945
2002-09-25,86.69999694824219,81.79000091552734,,90.0999984741211,,106.69999694824219,,,,,,819.27001953125,,,39.650001525878906,30.549999237060547,1.628999948501587,2.7269999980926514,3.674999952316284,4.659999847412109
2002-09-26,86.33000183105469,81.76000213623047,,89.05000305175781,,106.01000213623047,,,,,,839.6599731445312,,,36.09000015258789,30.75,1.621999979019165,2.7679998874664307,3.7339999675750732,4.71999979019165
2002-09-27,86.58000183105469,81.8499984741211,,89.52999877929688,,106.9000015258789,,,,,,854.9500122070312,,,35.06999969482422,30.459999084472656,1.6150000095367432,2.7790000438690186,3.740999937057495,4.7129998207092285
2002-09-30,87.4000015258789,82.02999877929688,,90.66000366210938,,107.5999984741211,,,,,,827.3699951171875,,,41.06999969482422,30.5,1.5920000076293945,2.6589999198913574,3.6440000534057617,4.665999889373779
2002-10-01,86.76000213623047,81.91000366210938,,89.16000366210938,,106.9000015258789,,,,,,815.280029296875,,,37.25,30.600000381469727,1.531999945640564,2.6610000133514404,3.684000015258789,4.705999851226807
2002-10-02,86.56999969482422,81.88999938964844,,89.23999786376953,,107.0,,,,,,843.77001953125,,,35.15999984741211,30.700000762939453,1.5470000505447388,2.7339999675750732,3.7170000076293945,4.732999801635742
2002-10-03,86.8499984741211,81.9000015258789,,89.30000305175781,,107.05000305175781,,,,,,827.9099731445312,,,37.33000183105469,30.110000610351562,1.5299999713897705,2.6670000553131104,3.6600000858306885,4.715000152587891
2002-10-04,86.16999816894531,81.7699966430664,,88.4000015258789,,105.6500015258789,,,,,,818.9500122070312,,,39.18000030517578,29.770000457763672,1.5269999504089355,2.6730000972747803,3.6700000762939453,4.729000091552734
2002-10-07,87.18000030517578,81.97000122070312,,89.9000015258789,,106.4000015258789,,,,,,800.5800170898438,,,41.650001525878906,29.829999923706055,1.565000057220459,2.631999969482422,3.624000072479248,4.702000141143799
2002-10-08,86.93000030517578,81.8499984741211,,89.5,,105.0,,,,,,785.280029296875,,,42.09000015258789,29.030000686645508,1.5820000171661377,2.640000104904175,3.631999969482422,4.711999893188477
2002-10-09,87.44000244140625,81.98999786376953,,90.30000305175781,,105.0,,,,,,798.5499877929688,,,42.25,29.5,1.559999942779541,2.615999937057495,3.5969998836517334,4.673999786376953
2002-10-10,87.4000015258789,82.02999877929688,,90.16999816894531,,104.0999984741211,,,,,,776.760009765625,,,39.130001068115234,28.899999618530273,1.531000018119812,2.572999954223633,3.5799999237060547,4.673999786376953
2002-10-11,86.68000030517578,81.94999694824219,,89.0999984741211,,105.3499984741211,,,,,,803.9199829101562,,,36.36000061035156,29.280000686645508,1.5420000553131104,2.6500000953674316,3.681999921798706,4.728000164031982
2002-10-14,86.5999984741211,81.81999969482422,,88.5,,104.9000015258789,,,,,,835.3200073242188,,,36.91999816894531,29.200000762939453,1.5449999570846558,2.7750000953674316,3.811000108718872,4.826000213623047
2002-10-15,85.33999633789062,81.66999816894531,,87.0,,103.80000305175781,,,,,,841.4400024414062,,,34.36000061035156,29.950000762939453,1.5850000381469727,2.937000036239624,3.947000026702881,4.888999938964844
2002-10-16,84.93000030517578,81.6500015258789,,86.5999984741211,,103.75,,,,,,881.27001953125,,,34.90999984741211,29.799999237060547,1.6169999837875366,3.0,4.015999794006348,4.966000080108643
2002-10-17,84.22000122070312,81.5199966430664,,85.13999938964844,,103.25,,,,,,860.02001953125,,,34.77000045776367,29.18000030517578,1.6449999809265137,3.1530001163482666,4.140999794006348,5.044000148773193
2002-10-18,84.41000366210938,81.48999786376953,,85.0199966430664,,102.75,,,,,,879.2000122070312,,,34.599998474121094,29.40999984741211,1.625,3.109999895095825,4.122000217437744,5.076000213623047
2002-10-21,84.69999694824219,81.55999755859375,,85.5,,103.4000015258789,,,,,,884.3900146484375,,,35.34000015258789,29.049999237060547,1.6269999742507935,3.115000009536743,4.117000102996826,5.072999954223633
2002-10-22,84.05000305175781,81.47000122070312,,84.8499984741211,,102.44999694824219,,,,,,899.719970703125,,,34.38999938964844,28.020000457763672,1.656999945640564,3.188999891281128,4.210000038146973,5.11899995803833
2002-10-23,84.19999694824219,81.5,,84.75,,102.80999755859375,,,,,,890.1599731445312,,,34.060001373291016,28.100000381469727,1.6519999504089355,3.180000066757202,4.210000038146973,5.122000217437744
2002-10-24,84.05000305175781,81.51000213623047,,84.16000366210938,,103.0,,,,,,896.1400146484375,,,32.9900016784668,28.25,1.6319999694824219,3.188999891281128,4.2170000076293945,5.166999816894531
2002-10-25,84.95999908447266,81.70999908447266,,85.3499984741211,,104.06999969482422,,,,,,882.5,,,33.369998931884766,28.25,1.621999979019165,3.111999988555908,4.140999794006348,5.105000019073486
2002-10-28,85.11000061035156,81.88999938964844,,85.55999755859375,,104.48999786376953,,,,,,897.6500244140625,,,30.780000686645508,27.079999923706055,1.5700000524520874,2.9730000495910645,4.070000171661377,5.091000080108643
2002-10-29,85.41999816894531,81.94000244140625,,85.81999969482422,,104.9000015258789,,,,,,890.22998046875,,,31.530000686645508,27.219999313354492,1.5499999523162842,2.940999984741211,4.057000160217285,5.085999965667725
2002-10-30,85.62999725341797,82.01000213623047,,86.37000274658203,,105.0,,,,,,882.1500244140625,,,32.5,27.100000381469727,1.4819999933242798,2.8519999980926514,3.9800000190734863,5.034999847412109
2002-10-31,85.6500015258789,82.02999877929688,,86.05000305175781,,105.43000030517578,,,,,,890.7100219726562,,,31.56999969482422,27.149999618530273,1.4700000286102295,2.819999933242798,3.9649999141693115,5.03000020980835
2002-11-01,85.7300033569336,81.97000122070312,,86.30000305175781,,105.7300033569336,,,,,,885.760009765625,,,31.56999969482422,27.219999313354492,1.4119999408721924,2.757999897003174,3.9089999198913574,5.002999782562256
2002-11-04,84.94999694824219,81.8499984741211,,85.4800033569336,,105.0,,,,,,900.9600219726562,,,29.809999465942383,26.799999237060547,1.4140000343322754,2.9019999504089355,4.038000106811523,5.060999870300293
2002-11-05,85.0,81.88999938964844,,85.5999984741211,,105.69999694824219,,,,,,908.3499755859375,,,31.010000228881836,26.719999313354492,1.4019999504089355,2.953000068664551,4.078999996185303,5.074999809265137
2002-11-06,84.66000366210938,81.83999633789062,,85.05000305175781,,105.6500015258789,,,,,,915.3900146484375,,,31.889999389648438,26.219999313354492,1.4010000228881836,2.984999895095825,4.13100004196167,5.117000102996826
2002-11-07,85.68000030517578,81.9000015258789,,87.05000305175781,,106.44000244140625,,,,,,923.760009765625,,,31.420000076293945,26.299999237060547,1.2020000219345093,2.9519999027252197,3.9660000801086426,4.993000030517578
2002-11-08,86.08999633789062,81.86000061035156,,88.4000015258789,,107.1500015258789,,,,,,902.6500244140625,,,30.389999389648438,25.399999618530273,1.190000057220459,2.8589999675750732,3.8610000610351562,4.86299991607666
2002-11-11,86.0999984741211,81.87000274658203,,88.55000305175781,,107.5,,,,,,894.739990234375,,,30.6299991607666,25.950000762939453,1.1970000267028809,2.865999937057495,3.8519999980926514,4.791999816894531
2002-11-12,86.45999908447266,81.94000244140625,,89.1500015258789,,107.30000305175781,,,,,,876.1900024414062,,,31.09000015258789,25.899999618530273,1.1970000267028809,2.8310000896453857,3.799999952316284,4.742000102996826
2002-11-13,86.12999725341797,81.94000244140625,,88.44999694824219,,106.97000122070312,,,,,,882.9500122070312,,,31.209999084472656,25.709999084472656,1.1920000314712524,2.8550000190734863,3.8559999465942383,4.796000003814697
2002-11-14,85.66000366210938,81.94000244140625,,87.6500015258789,,106.19999694824219,,,,,,882.530029296875,,,29.690000534057617,25.43000030517578,1.1950000524520874,2.8570001125335693,3.867000102996826,4.806000232696533
2002-11-15,84.9000015258789,81.80000305175781,,86.54000091552734,,106.30000305175781,,,,,,904.27001953125,,,27.920000076293945,25.25,1.1950000524520874,3.0950000286102295,4.093999862670898,4.959000110626221
2002-11-18,85.12999725341797,81.80000305175781,,87.0199966430664,,106.86000061035156,,,,,,909.8300170898438,,,27.09000015258789,25.75,1.2000000476837158,3.0739998817443848,4.067999839782715,4.940999984741211
2002-11-19,85.62000274658203,81.8499984741211,,87.94999694824219,,107.63999938964844,,,,,,900.3599853515625,,,28.1200008392334,26.700000762939453,1.2020000219345093,2.98799991607666,3.9719998836517334,4.861000061035156
2002-11-20,85.58999633789062,81.87999725341797,,88.19999694824219,,107.93000030517578,,,,,,896.739990234375,,,26.93000030517578,26.549999237060547,1.190000057220459,2.996999979019165,3.9609999656677246,4.8420000076293945
2002-11-21,84.56999969482422,81.68000030517578,,86.5,,106.9000015258789,,,,,,914.1500244140625,,,24.600000381469727,26.389999389648438,1.190000057220459,3.115999937057495,4.073999881744385,4.941999912261963
2002-11-22,84.55000305175781,81.66000366210938,,86.33000183105469,,106.75,,,,,,933.760009765625,,,23.989999771118164,26.3799991607666,1.1950000524520874,3.1989998817443848,4.14900016784668,5.0229997634887695
2002-11-25,84.5,81.62000274658203,,86.0,,106.80999755859375,,,,,,930.5499877929688,,,23.920000076293945,26.68000030517578,1.2020000219345093,3.25,4.190000057220459,5.039000034332275
2002-11-26,84.54000091552734,81.72000122070312,,86.19999694824219,,106.6500015258789,,,,,,932.8699951171875,,,24.559999465942383,26.299999237060547,1.2070000171661377,3.2119998931884766,4.163000106811523,5.007999897003174
2002-11-27,84.56999969482422,81.7300033569336,,86.25,,106.9000015258789,,,,,,913.3099975585938,,,25.149999618530273,26.700000762939453,1.2020000219345093,3.1730000972747803,4.11299991607666,4.966000080108643
2002-11-28,84.56999969482422,81.7300033569336,,86.25,,106.9000015258789,,,,,,913.3099975585938,,,25.149999618530273,26.700000762939453,1.2020000219345093,3.1730000972747803,4.11299991607666,4.966000080108643
2002-11-29,83.97000122070312,81.72000122070312,,85.16000366210938,,106.69999694824219,,,,,,938.8699951171875,,,27.100000381469727,,1.2100000381469727,3.2720000743865967,4.208000183105469,5.066999912261963
2002-12-02,83.0,81.5,,84.36000061035156,,105.77999877929688,,,,,,936.3099975585938,,,28.350000381469727,26.81999969482422,1.2120000123977661,3.4010000228881836,4.349999904632568,5.146999835968018
2002-12-03,83.81999969482422,81.66000366210938,,85.69999694824219,,106.19999694824219,,,,,,934.530029296875,,,27.790000915527344,27.5,1.2020000219345093,3.259999990463257,4.177999973297119,5.019000053405762
2002-12-04,83.94000244140625,81.70999908447266,,85.9000015258789,,106.4000015258789,,,,,,920.75,,,29.100000381469727,27.149999618530273,1.1970000267028809,3.252000093460083,4.178999900817871,5.01800012588501
2002-12-05,83.63999938964844,81.66999816894531,,85.27999877929688,,106.12000274658203,,,,,,917.5800170898438,,,29.5,27.0,1.2000000476837158,3.250999927520752,4.204999923706055,5.0279998779296875
2002-12-06,84.81999969482422,81.91000366210938,,87.0,,107.19999694824219,,,,,,906.5499877929688,,,30.639999389648438,27.149999618530273,1.187000036239624,3.1559998989105225,4.1020002365112305,4.96999979019165
2002-12-09,84.5,81.9000015258789,,86.19999694824219,,106.8499984741211,,,,,,912.22998046875,,,30.06999969482422,27.299999237060547,1.184999942779541,3.0769999027252197,4.070000171661377,4.959000110626221
2002-12-10,84.69999694824219,81.9000015258789,,86.61000061035156,,106.51000213623047,,,,,,892.0,,,30.440000534057617,27.079999923706055,1.1920000314712524,3.0739998817443848,4.078999996185303,4.960999965667725
2002-12-11,84.95999908447266,81.88999938964844,,87.1500015258789,,107.30000305175781,,,,,,904.4500122070312,,,28.920000076293945,27.6299991607666,1.190000057220459,3.0460000038146973,4.050000190734863,4.916999816894531
2002-12-12,84.9000015258789,81.87999725341797,,87.05999755859375,,107.25,,,,,,904.9600219726562,,,27.950000762939453,27.520000457763672,1.1820000410079956,3.002000093460083,4.00600004196167,4.880000114440918
2002-12-13,84.9800033569336,81.91999816894531,,87.13999938964844,,106.9000015258789,,,,,,901.5800170898438,,,28.010000228881836,28.25,1.1799999475479126,2.990999937057495,4.002999782562256,4.875
2002-12-16,84.79000091552734,81.93000030517578,,86.9000015258789,,107.3499984741211,,,,,,889.47998046875,,,28.25,29.0,1.187000036239624,3.049999952316284,4.078999996185303,4.953000068664551
2002-12-17,84.6500015258789,81.91999816894531,,86.30000305175781,,107.5999984741211,,,,,,910.4000244140625,,,26.25,29.899999618530273,1.1970000267028809,3.0980000495910645,4.127999782562256,5.002999782562256
2002-12-18,84.87999725341797,82.02999877929688,,86.4800033569336,,107.5,,,,,,902.989990234375,,,27.290000915527344,29.75,1.187000036239624,3.0290000438690186,4.085000038146973,4.994999885559082
2002-12-19,85.20999908447266,82.05999755859375,,86.80000305175781,,108.05000305175781,,,,,,890.02001953125,,,28.260000228881836,30.600000381469727,1.1820000410079956,2.9739999771118164,4.045000076293945,4.973999977111816
2002-12-20,85.45999908447266,82.12000274658203,,87.2300033569336,,108.44999694824219,,,,,,884.25,,,28.59000015258789,30.049999237060547,1.1770000457763672,2.9189999103546143,3.9779999256134033,4.921999931335449
2002-12-23,85.37000274658203,82.11000061035156,,87.36000061035156,,108.30000305175781,,,,,,895.739990234375,,,27.610000610351562,30.799999237060547,1.1720000505447388,2.9030001163482666,3.9549999237060547,4.881999969482422
2002-12-24,85.83000183105469,82.23999786376953,,88.0,,108.5,,,,,,897.3800048828125,,,26.389999389648438,31.700000762939453,1.1670000553131104,2.9049999713897705,3.9519999027252197,4.888000011444092
2002-12-25,85.83000183105469,82.23999786376953,,88.0,,108.5,,,,,,897.3800048828125,,,26.389999389648438,31.700000762939453,1.1670000553131104,2.9049999713897705,3.9519999027252197,4.888000011444092
2002-12-26,85.80000305175781,82.2300033569336,,87.9000015258789,,108.33000183105469,,,,,,892.469970703125,,,26.31999969482422,31.700000762939453,1.1619999408721924,2.871999979019165,3.930999994277954,4.86899995803833
2002-12-27,86.2699966430664,82.3499984741211,,88.55000305175781,,109.25,,,,,,889.6599731445312,,,27.719999313354492,32.33000183105469,1.1510000228881836,2.8259999752044678,3.8929998874664307,4.853000164031982
2002-12-30,86.44000244140625,82.36000061035156,,88.9000015258789,,109.8499984741211,,,,,,875.4000244140625,,,30.690000534057617,32.75,1.1399999856948853,2.7679998874664307,3.8380000591278076,4.804999828338623
2002-12-31,86.2699966430664,82.26000213623047,,88.94999694824219,,109.69999694824219,,,,,,879.3900146484375,,,29.079999923706055,30.600000381469727,1.187000036239624,2.7179999351501465,3.802000045776367,4.758999824523926
2003-01-01,86.2699966430664,82.26000213623047,,88.94999694824219,,109.69999694824219,,,,,,879.3900146484375,,,29.079999923706055,30.600000381469727,1.187000036239624,2.7179999351501465,3.802000045776367,4.758999824523926
2003-01-02,85.5999984741211,82.16000366210938,,87.69999694824219,,108.97000122070312,,,,,,879.8200073242188,,,28.739999771118164,31.549999237060547,1.187000036239624,2.7939999103546143,3.875,4.826000213623047
2003-01-03,84.69999694824219,81.94000244140625,,86.1500015258789,,107.5999984741211,,,,,,909.030029296875,,,25.549999237060547,32.08000183105469,1.184999942779541,3.0230000019073486,4.073999881744385,4.980999946594238
2003-01-06,84.80000305175781,81.94999694824219,,86.16999816894531,,107.75,,,,,,908.5900268554688,,,25.31999969482422,32.650001525878906,1.1959999799728394,3.0360000133514404,4.071000099182129,4.980000019073486
2003-01-07,84.72000122070312,81.94000244140625,,86.19000244140625,,107.8499984741211,,,,,,929.010009765625,,,25.1299991607666,31.549999237060547,1.1770000457763672,3.0139999389648438,4.046999931335449,4.973999977111816
2003-01-08,85.16999816894531,82.0999984741211,,86.87999725341797,,108.5999984741211,,,,,,922.9299926757812,,,25.6200008392334,30.25,1.1720000505447388,2.9649999141693115,3.996000051498413,4.940000057220459
2003-01-09,84.58000183105469,82.04000091552734,,86.16999816894531,,108.0,,,,,,909.9299926757812,,,24.899999618530273,30.950000762939453,1.1749999523162842,3.053999900817871,4.052999973297119,4.973999977111816
2003-01-10,84.55999755859375,82.05999755859375,,85.91999816894531,,108.19999694824219,,,,,,927.5800170898438,,,24.6200008392334,31.850000381469727,1.1770000457763672,3.1570000648498535,4.1479997634887695,5.052999973297119
2003-01-13,84.19999694824219,82.0199966430664,,85.54000091552734,,108.0,,,,,,927.5700073242188,,,24.950000762939453,31.3799991607666,1.1770000457763672,3.2039999961853027,4.202000141143799,5.0920000076293945
2003-01-14,84.5999984741211,82.0999984741211,,86.0,,108.69999694824219,,,,,,926.260009765625,,,25.010000228881836,32.75,1.1720000505447388,3.0889999866485596,4.116000175476074,5.01800012588501
2003-01-15,84.76000213623047,82.0999984741211,,86.27999877929688,,108.19999694824219,,,,,,931.6599731445312,,,24.850000381469727,32.650001525878906,1.1720000505447388,3.049999952316284,4.09499979019165,5.011000156402588
2003-01-16,84.66000366210938,82.08999633789062,,86.37999725341797,,108.0,,,,,,918.219970703125,,,24.920000076293945,33.5,1.1670000553131104,3.055999994277954,4.079999923706055,4.9770002365112305
2003-01-17,85.1500015258789,82.20999908447266,,87.0999984741211,,108.25,,,,,,914.5999755859375,,,25.389999389648438,33.25,1.156999945640564,3.000999927520752,4.044000148773193,4.947000026702881
2003-01-20,85.1500015258789,82.20999908447266,,87.0999984741211,,108.25,,,,,,914.5999755859375,,,25.389999389648438,33.25,1.156999945640564,3.000999927520752,4.044000148773193,4.947000026702881
2003-01-21,84.93000030517578,82.16000366210938,,86.87999725341797,,108.0,,,,,,901.780029296875,,,26.75,33.54999923706055,1.1519999504089355,2.9590001106262207,3.999000072479248,4.914000034332275
2003-01-22,85.55000305175781,82.19999694824219,,87.68000030517578,,108.25,,,,,,887.6199951171875,,,28.15999984741211,33.04999923706055,1.1469999551773071,2.9000000953674316,3.9549999237060547,4.875999927520752
2003-01-23,85.43000030517578,82.19999694824219,,87.31999969482422,,108.30000305175781,,,,,,878.3599853515625,,,28.719999313354492,32.849998474121094,1.1469999551773071,2.8929998874664307,3.947000026702881,4.877999782562256
2003-01-24,85.80000305175781,82.26000213623047,,87.73999786376953,,108.94000244140625,,,,,,887.3400268554688,,,28.469999313354492,32.2599983215332,1.1380000114440918,2.8559999465942383,3.9159998893737793,4.870999813079834
2003-01-27,85.62999725341797,82.25,,87.9000015258789,,109.05000305175781,,,,,,861.4000244140625,,,33.310001373291016,32.95000076293945,1.1269999742507935,2.828000068664551,3.8940000534057617,4.827000141143799
2003-01-28,85.44000244140625,82.2300033569336,,87.6500015258789,,108.30000305175781,,,,,,847.47998046875,,,34.41999816894531,32.38999938964844,1.1419999599456787,2.8989999294281006,3.9609999656677246,4.875
2003-01-29,85.52999877929688,82.26000213623047,,87.83000183105469,,108.9000015258789,,,,,,858.5399780273438,,,32.45000076293945,32.72999954223633,1.1469999551773071,2.9079999923706055,3.9679999351501465,4.861999988555908
2003-01-30,85.0,82.16000366210938,,87.19999694824219,,108.30000305175781,,,,,,864.3599853515625,,,31.3799991607666,33.630001068115234,1.1549999713897705,2.996000051498413,4.035999774932861,4.9120001792907715
2003-01-31,85.62000274658203,82.27999877929688,,87.9000015258789,,108.75,,,,,,844.6099853515625,,,31.149999618530273,33.29999923706055,1.1469999551773071,2.938999891281128,3.9719998836517334,4.870999813079834
2003-02-03,85.25,82.08999633789062,,87.66999816894531,,107.75,,,,,,855.7000122070312,,,32.45000076293945,33.33000183105469,1.149999976158142,2.984999895095825,4.002999782562256,4.869999885559082
